as_of_date,market_id,sector,soft_target_class,lambda_value,lambda_score_h5,lambda_score_h21,lambda_score_h63
2024-11-13,US_EQ,Technology,STABLE,-0.09739588731415998,-0.03058116242132651,-0.06610012648261766,0.0
2024-11-13,US_EQ,Technology,WATCH,0.6419331895706893,-0.05971673614879813,-0.08485583203944935,0.0
2024-11-13,US_EQ,Utilities,STABLE,-0.8081956437937872,0.009795554048797062,0.14589802067972701,0.0
2024-11-14,US_EQ,Basic Materials,STABLE,-0.41821421092113836,-0.01144107670631378,-0.04573498060259046,0.0
2024-11-14,US_EQ,Communication Services,STABLE,0.1114528753893764,0.055405052478334715,0.009212218430865421,0.0
2024-11-14,US_EQ,Consumer Cyclical,FRAGILE,2.0316670694296066,0.19607402787591033,0.1212412593754002,0.0
2024-11-14,US_EQ,Consumer Cyclical,STABLE,-0.32776883332406603,0.031558188923864194,0.06845669104414337,0.0
2024-11-14,US_EQ,Consumer Cyclical,WATCH,1.0727377676285832,0.30540195637535406,-0.042246736607191915,0.0
2024-11-14,US_EQ,Consumer Defensive,STABLE,-0.4384119592841674,0.05958342465866229,0.10756707057756582,0.0
2024-11-14,US_EQ,Consumer Defensive,WATCH,0.5610127495232541,-0.05146291872728892,0.06363426633905722,0.0
2024-11-14,US_EQ,Energy,STABLE,-0.5382426969684582,0.002154628169472428,0.0954556280027552,0.0
2024-11-14,US_EQ,Energy,WATCH,0.4727566116927033,0.011036305564289084,-0.07139053487814317,0.0
2024-11-14,US_EQ,Financial Services,STABLE,-0.755928274192622,0.0013652839831929109,0.17450906239864328,0.0
2024-11-14,US_EQ,Financial Services,WATCH,-0.4405940161324449,0.06542525406706678,0.7830802627145004,0.0
2024-11-14,US_EQ,Healthcare,FRAGILE,2.1197672288646614,-0.08889551223034742,0.0,0.0
2024-11-14,US_EQ,Healthcare,STABLE,-0.2118654006276718,-0.012733360152324319,-0.005756577112784156,0.0
2024-11-14,US_EQ,Healthcare,WATCH,0.42226323139930955,-0.1077193633586297,0.30628638121547047,0.0
2024-11-14,US_EQ,Industrials,STABLE,-0.43729462450268786,-0.006641004453849464,0.0319226066458122,0.0
2024-11-14,US_EQ,Industrials,WATCH,0.39367308722702965,-0.028296400575277048,0.04462616391654395,0.0
2024-11-14,US_EQ,Real Estate,STABLE,-0.923044064090618,-0.001335166052238712,0.1454439069811747,0.0
2024-11-14,US_EQ,Technology,FRAGILE,1.6057118083720467,0.0051754982464793375,0.3695897043310674,0.0
2024-11-14,US_EQ,Technology,STABLE,-0.10642226706333502,-0.006596325974308134,-0.02408685706094446,0.0
2024-11-14,US_EQ,Technology,WATCH,0.6598853997545538,-0.013899595640459395,-0.06900014798261023,0.0
2024-11-14,US_EQ,Utilities,STABLE,-0.7968528623046823,0.009795554048797062,0.16908400026115233,0.0
2024-11-15,US_EQ,Basic Materials,STABLE,-0.4738558014023184,-0.061295295992748855,-0.02749434722375632,0.0
2024-11-15,US_EQ,Communication Services,STABLE,0.11423020861327543,0.0072475810998037515,0.029020903282816896,0.0
2024-11-15,US_EQ,Communication Services,WATCH,0.411935112669296,0.00939496286329583,0.5891275551888779,0.0
2024-11-15,US_EQ,Consumer Cyclical,FRAGILE,1.9712801434575595,-0.12373133318568486,0.13771086052045267,0.0
2024-11-15,US_EQ,Consumer Cyclical,STABLE,-0.3415823338061121,-0.009903139738302535,0.06729337679796715,0.0
2024-11-15,US_EQ,Consumer Cyclical,WATCH,1.1143906842200788,0.020250612678862634,-0.03162592188077662,0.0
2024-11-15,US_EQ,Consumer Defensive,STABLE,-0.3889043940834578,0.05958342465866229,0.08342096658687637,0.0
2024-11-15,US_EQ,Consumer Defensive,WATCH,0.4135499711894961,-0.09715638003732052,0.13221453775125147,0.0
2024-11-15,US_EQ,Energy,STABLE,-0.550024085297539,0.0031836868575102484,0.09630716323113814,0.0
2024-11-15,US_EQ,Energy,WATCH,0.3328349205526537,-0.06278825499344709,0.2333393687113507,0.0
2024-11-15,US_EQ,Financial Services,STABLE,-0.7659615272981817,0.0013652839831929109,0.16151428754905606,0.0
2024-11-15,US_EQ,Financial Services,WATCH,-0.4295760139691696,0.07936103463123062,0.76919463282449,0.0
2024-11-15,US_EQ,Healthcare,FRAGILE,2.484467736869508,-0.14032656789507802,0.0,0.0
2024-11-15,US_EQ,Healthcare,STABLE,-0.2572301746010283,-0.050153095795904434,-0.017204569979541062,0.0
2024-11-15,US_EQ,Healthcare,WATCH,0.36871650178787935,-0.11169483542360231,0.15376014657017184,0.0
2024-11-15,US_EQ,Industrials,STABLE,-0.450562224152898,-0.011358781631500836,0.038053251452986825,0.0
2024-11-15,US_EQ,Industrials,WATCH,0.37577274764761615,0.0034182529177088083,0.05291778259609142,0.0
2024-11-15,US_EQ,Real Estate,STABLE,-0.9420644820065727,-0.0014773721064292866,0.14392006621673037,0.0
2024-11-15,US_EQ,Technology,FRAGILE,1.5408413890428212,-0.11329025979200735,0.4117933430268583,0.0
2024-11-15,US_EQ,Technology,STABLE,-0.10509721548943336,0.00046114539256660037,-0.024086857060944475,0.0
2024-11-15,US_EQ,Technology,WATCH,0.6677134936746525,-0.020226927507261294,-0.12710514582055465,0.0
2024-11-15,US_EQ,Utilities,STABLE,-0.7937319601246382,0.009795554048797062,0.15741637770913375,0.0
2024-11-18,US_EQ,Basic Materials,STABLE,-0.500042943909464,-0.03341138283534828,0.025992307914142476,0.0
2024-11-18,US_EQ,Communication Services,STABLE,0.1075452194735041,0.0010670428975654983,0.03770044181417853,0.0
2024-11-18,US_EQ,Communication Services,WATCH,0.3902460469719769,0.023228140227315397,0.5613553882242972,0.0
2024-11-18,US_EQ,Consumer Cyclical,FRAGILE,2.196740620946806,0.12334098433467267,-0.45887170680987044,0.0
2024-11-18,US_EQ,Consumer Cyclical,STABLE,-0.3559090795131174,-0.009903139738302535,0.07576085537476274,0.0
2024-11-18,US_EQ,Consumer Cyclical,WATCH,1.1520841350678055,0.020250612678862634,-0.14956342915199383,0.0
2024-11-18,US_EQ,Consumer Defensive,STABLE,-0.3505433983943513,0.049004277613967306,0.09188844516367184,0.0
2024-11-18,US_EQ,Consumer Defensive,WATCH,0.4343822227023352,0.005154202323393808,0.1374592638166452,0.0
2024-11-18,US_EQ,Energy,STABLE,-0.5553621916399102,0.0031836868575102484,0.10477464180793361,0.0
2024-11-18,US_EQ,Energy,WATCH,0.36577799155366475,0.015548324154931903,0.04071696697607585,0.0
2024-11-18,US_EQ,Financial Services,STABLE,-0.7845818631348871,-0.004105169150903087,0.1644448566540505,0.0
2024-11-18,US_EQ,Financial Services,WATCH,-0.44302580772602496,0.057174546683595506,0.7572368194283046,0.0
2024-11-18,US_EQ,Healthcare,FRAGILE,2.517021103652177,-0.20486522562106213,0.0,0.0
2024-11-18,US_EQ,Healthcare,STABLE,-0.3192509901082992,-0.06258757943875937,-0.014400051425366267,0.0
2024-11-18,US_EQ,Healthcare,WATCH,0.3076836992712208,-0.10130559569872122,0.33170978482979047,0.0
2024-11-18,US_EQ,Industrials,STABLE,-0.4366036206050338,0.0024751853292023784,0.047845903767329945,0.0
2024-11-18,US_EQ,Industrials,WATCH,0.36032977926133963,0.0034182529177088083,0.05672398203201068,0.0
2024-11-18,US_EQ,Real Estate,STABLE,-0.9386819129150868,0.009795554048797062,0.15453879937452364,0.0
2024-11-18,US_EQ,Technology,FRAGILE,1.6170788035328911,0.05798556465666649,0.3492668956278897,0.0
2024-11-18,US_EQ,Technology,STABLE,-0.1022240471607551,0.0012275803627332244,-0.02050593084567369,0.0
2024-11-18,US_EQ,Technology,WATCH,0.7237350651170066,0.034422553622484586,-0.14860428998905284,0.0
2024-11-18,US_EQ,Utilities,STABLE,-0.7843617144719042,0.009795554048797062,0.1704730606233974,0.0
2024-11-19,US_EQ,Basic Materials,STABLE,-0.5334372668684064,-0.04419889385015108,0.05244563426554116,0.0
2024-11-19,US_EQ,Communication Services,STABLE,0.1008440174741194,-0.0178842926887971,0.037700441814178545,0.0
2024-11-19,US_EQ,Consumer Cyclical,FRAGILE,2.378285538789176,0.13462127268380142,-0.5406095962355908,0.0
2024-11-19,US_EQ,Consumer Cyclical,STABLE,-0.29330513849162587,0.08710973871316668,0.0741801297697029,0.0
2024-11-19,US_EQ,Consumer Cyclical,WATCH,1.1439951714910448,-0.03256444897493238,-0.12061040709319548,0.0
2024-11-19,US_EQ,Consumer Defensive,STABLE,-0.35791827876907745,-0.006572102425440485,0.07576085537476274,0.0
2024-11-19,US_EQ,Consumer Defensive,WATCH,0.3503471477245449,-0.11332220394851827,0.21023281243212388,0.0
2024-11-19,US_EQ,Energy,STABLE,-0.5692687305323229,0.001169156539526317,0.1207997934792796,0.0
2024-11-19,US_EQ,Energy,WATCH,0.3881007125229552,-0.0029340820852291616,-0.04810270086900659,0.0
2024-11-19,US_EQ,Financial Services,STABLE,-0.7897604746430611,0.0008063378200995341,0.1644448566540505,0.0
2024-11-19,US_EQ,Financial Services,WATCH,-0.4096178829984961,0.10821792824788401,0.5831006412301496,0.0
2024-11-19,US_EQ,Healthcare,FRAGILE,2.5158278848030333,-0.15538264374316668,0.0,0.0
2024-11-19,US_EQ,Healthcare,STABLE,-0.3538503864457232,-0.04842682887697525,0.004819666952281421,0.0
2024-11-19,US_EQ,Healthcare,WATCH,0.24675212277089664,-0.08676010537811432,0.4549290127865516,0.0
2024-11-19,US_EQ,Industrials,STABLE,-0.4133463238642284,0.03280579389033339,0.04900921801350622,0.0
2024-11-19,US_EQ,Industrials,WATCH,0.3677412678358099,0.01295804372252185,0.03795488770977412,0.0
2024-11-19,US_EQ,Real Estate,STABLE,-0.9316616737067718,0.009795554048797062,0.1612569995554931,0.0
2024-11-19,US_EQ,Technology,FRAGILE,1.6349390764480551,0.020266823107146337,0.24235550857607535,0.0
2024-11-19,US_EQ,Technology,STABLE,-0.11834759077110184,-0.00990313973830255,-0.02050593084567369,0.0
2024-11-19,US_EQ,Technology,WATCH,0.7297174359901748,-0.024945130429255058,-0.12894993490996354,0.0
2024-11-19,US_EQ,Utilities,STABLE,-0.7598866336207051,0.04012616260992807,0.17507469611952398,0.0
2024-11-20,US_EQ,Basic Materials,STABLE,-0.5205749429163921,0.0014251600591999036,0.021446261088482632,0.0
2024-11-20,US_EQ,Communication Services,STABLE,0.09441450338436834,-0.01685759743466894,0.037700441814178545,0.0
2024-11-20,US_EQ,Consumer Cyclical,FRAGILE,2.562378492525734,0.19291707635873667,-0.39189539960111874,0.0
2024-11-20,US_EQ,Consumer Cyclical,STABLE,-0.27779054349402615,0.010243606217487877,0.06651944533854726,0.0
2024-11-20,US_EQ,Consumer Cyclical,WATCH,1.163596610921691,-0.012147881608371769,-0.10762230338401735,0.0
2024-11-20,US_EQ,Consumer Defensive,STABLE,-0.36078560760402434,-0.002189224194256767,0.07576085537476274,0.0
2024-11-20,US_EQ,Consumer Defensive,WATCH,0.2503944378212096,-0.14929464256908742,0.30215548655480606,0.0
2024-11-20,US_EQ,Energy,STABLE,-0.5823557681377391,0.0021240920123122287,0.14436489320009893,0.0
2024-11-20,US_EQ,Energy,WATCH,0.38471551487548217,-0.028928131412494396,-0.07847788930068011,0.0
2024-11-20,US_EQ,Financial Services,STABLE,-0.7791950275266885,0.012573146136760194,0.1644448566540505,0.0
2024-11-20,US_EQ,Financial Services,WATCH,-0.39212810330203063,0.0747668611122762,0.5746923132457106,0.0
2024-11-20,US_EQ,Healthcare,FRAGILE,2.698661711247164,-0.1433100489238286,0.0,0.0
2024-11-20,US_EQ,Healthcare,STABLE,-0.3768898641665528,-0.03668438238938654,0.018018666658440097,0.0
2024-11-20,US_EQ,Healthcare,WATCH,0.2225614850970112,-0.011018486077204626,0.3181046923347104,0.0
2024-11-20,US_EQ,Industrials,STABLE,-0.392541279278669,0.02375965228597482,0.04784590376733,0.0
2024-11-20,US_EQ,Industrials,WATCH,0.37758241880912036,0.015608662256130612,0.05279826382678171,0.0
2024-11-20,US_EQ,Real Estate,STABLE,-0.911140387742182,0.031080021005569503,0.1650446367945998,0.0
2024-11-20,US_EQ,Technology,FRAGILE,1.6136577428151246,-0.0680815385167548,0.2964591284257738,0.0
2024-11-20,US_EQ,Technology,STABLE,-0.10271669337643267,0.010243606217487891,-0.02050593084567369,0.0
2024-11-20,US_EQ,Technology,WATCH,0.733189542468419,-0.02229451189564635,-0.12894993490996354,0.0
2024-11-20,US_EQ,Utilities,STABLE,-0.7193532805209779,0.05614504445314894,0.17507469611952398,0.0
2024-11-21,US_EQ,Basic Materials,STABLE,-0.5710349689221763,-0.057968850032048214,0.1478418391916646,0.0
2024-11-21,US_EQ,Communication Services,STABLE,0.0978448476956735,-0.007505296498779679,0.05495085702645011,0.0
2024-11-21,US_EQ,Consumer Cyclical,FRAGILE,2.7781591735328814,0.1855805706541651,-0.47071119941914175,0.0
2024-11-21,US_EQ,Consumer Cyclical,STABLE,-0.17580861998196537,0.10332542816718317,0.04424418444262598,0.0
2024-11-21,US_EQ,Consumer Cyclical,WATCH,1.1461182426971277,-0.03559751496855457,-0.08840295979230661,0.0
2024-11-21,US_EQ,Consumer Defensive,STABLE,-0.3746303508233397,-0.0031746958242028778,0.12352463167598882,0.0
2024-11-21,US_EQ,Consumer Defensive,WATCH,0.1411303683370439,-0.13663510206097568,0.46135486512390306,0.0
2024-11-21,US_EQ,Energy,STABLE,-0.5773301400657511,0.016216471837462665,0.1459222668052661,0.0
2024-11-21,US_EQ,Energy,WATCH,0.38873805094951025,-0.0073570918397450336,-0.04218379706144826,0.0
2024-11-21,US_EQ,Financial Services,STABLE,-0.7716334474255939,0.012573146136760194,0.1683258539654402,0.0
2024-11-21,US_EQ,Financial Services,WATCH,-0.3953614169548278,0.06704681391263773,0.6015294529090713,0.0
2024-11-21,US_EQ,Healthcare,FRAGILE,2.73959899297951,-0.17882626075923724,0.0,0.0
2024-11-21,US_EQ,Healthcare,STABLE,-0.40925472489153364,-0.04729756020898851,0.06323371519111665,0.0
2024-11-21,US_EQ,Healthcare,WATCH,0.2000892091787577,-0.011018486077204626,0.5058506246359532,0.0
2024-11-21,US_EQ,Industrials,STABLE,-0.3958604583645976,-0.005019444608278523,0.04194745882777484,0.0
2024-11-21,US_EQ,Industrials,WATCH,0.3860977405051275,0.017199591552353344,0.09547715033391341,0.0
2024-11-21,US_EQ,Real Estate,STABLE,-0.8901460406146626,0.031080021005569503,0.1689256341059895,0.0
2024-11-21,US_EQ,Technology,FRAGILE,1.5650522369256548,-0.06867804929456778,0.2739127111295918,0.0
2024-11-21,US_EQ,Technology,STABLE,-0.0955317459254201,-0.009974196150350514,-0.016057644757426798,0.0
2024-11-21,US_EQ,Technology,WATCH,0.7610888649000948,0.01768767461637555,-0.06403507840341816,0.0
2024-11-21,US_EQ,Utilities,STABLE,-0.6888601147126849,0.04573930893426592,0.24537611513878332,0.0
2024-11-22,US_EQ,Basic Materials,STABLE,-0.6020473424678586,-0.03180040454128963,0.173965709334288,0.0
2024-11-22,US_EQ,Communication Services,STABLE,0.10035051101476261,-0.006961187955935033,0.10870445646215599,0.0
2024-11-22,US_EQ,Consumer Cyclical,FRAGILE,3.0648872451867404,0.018315393217016585,-0.41134109863076374,0.0
2024-11-22,US_EQ,Consumer Cyclical,STABLE,-0.08922962603292894,0.10386953671002781,0.02505977258211542,0.0
2024-11-22,US_EQ,Consumer Cyclical,WATCH,1.1306662491643695,-0.035053406425709754,-0.06899593899499101,0.0
2024-11-22,US_EQ,Consumer Defensive,STABLE,-0.3814710146711475,-0.0006160569633743562,0.12968223449344196,0.0
2024-11-22,US_EQ,Energy,STABLE,-0.5911992447314499,0.009539951639000344,0.15750826044687122,0.0
2024-11-22,US_EQ,Energy,WATCH,0.3883264781232085,-0.01999279024982137,-0.10603866915470972,0.0
2024-11-22,US_EQ,Financial Services,STABLE,-0.7641128532724,0.015611687796676321,0.15110734815193338,0.0
2024-11-22,US_EQ,Financial Services,WATCH,-0.425705675926509,0.039421185709345274,0.6323914954891461,0.0
2024-11-22,US_EQ,Healthcare,FRAGILE,2.6925519993784715,-0.2935217490190807,0.0,0.0
2024-11-22,US_EQ,Healthcare,STABLE,-0.43076643508707524,-0.03037440185170648,0.09596141489816301,0.0
2024-11-22,US_EQ,Healthcare,WATCH,0.13639298215852486,-0.03813004109487422,0.476216032106114,0.0
2024-11-22,US_EQ,Industrials,STABLE,-0.40538892883111466,-0.006149524237063553,0.04385501639665906,0.0
2024-11-22,US_EQ,Industrials,WATCH,0.38799624749142964,0.015684981679020826,0.12633919291398793,0.0
2024-11-22,US_EQ,Real Estate,STABLE,-0.8862807086176944,0.012990281125250469,0.17508323692344263,0.0
2024-11-22,US_EQ,Technology,FRAGILE,1.4859180733071131,-0.10121452649001084,0.4591084265816221,0.0
2024-11-22,US_EQ,Technology,STABLE,-0.10215275215599769,-0.018546277390557753,-0.009900041939973611,0.0
2024-11-22,US_EQ,Technology,WATCH,0.7908775119231239,0.01756873516530355,-0.016411945412168505,0.0
2024-11-22,US_EQ,Utilities,STABLE,-0.6538096636038783,0.04628341747711062,0.17549659761185366,0.0
2024-11-25,US_EQ,Basic Materials,STABLE,-0.5805460514109471,0.025155706045545623,0.12823417994066622,0.0
2024-11-25,US_EQ,Communication Services,STABLE,0.10532734314622881,0.009296629571397694,0.11620997734017337,0.0
2024-11-25,US_EQ,Consumer Cyclical,FRAGILE,3.3612850132828562,-0.054102643331774836,-0.41965142115100207,0.0
2024-11-25,US_EQ,Consumer Cyclical,STABLE,0.003940437884968083,0.1038695367100278,0.017376331934527055,0.0
2024-11-25,US_EQ,Consumer Cyclical,WATCH,1.1221865458529277,-0.032375828113809346,-0.057246815698030806,0.0
2024-11-25,US_EQ,Consumer Defensive,STABLE,-0.3851676971008243,0.005349355245925835,0.12968223449344196,0.0
2024-11-25,US_EQ,Consumer Defensive,WATCH,0.0003035146920629,-0.16666323816316853,0.5816353928904227,0.0
2024-11-25,US_EQ,Energy,STABLE,-0.6017084061340107,0.011554481956984275,0.18284893635509492,0.0
2024-11-25,US_EQ,Energy,WATCH,0.3368238449048072,-0.06363435872290946,-0.06266127433998303,0.0
2024-11-25,US_EQ,Financial Services,STABLE,-0.75238083488749,0.015611687796676321,0.17448345678289334,0.0
2024-11-25,US_EQ,Financial Services,WATCH,-0.4505400513357191,0.040323701126231404,0.6958949138347724,0.0
2024-11-25,US_EQ,Healthcare,FRAGILE,2.6068406234190826,-0.3753128477363128,0.0,0.0
2024-11-25,US_EQ,Healthcare,STABLE,-0.4495605801241511,-0.007254018330852041,0.1681383344911903,0.0
2024-11-25,US_EQ,Healthcare,WATCH,0.17142648712184066,0.09602342893873655,0.455132195762835,0.0
2024-11-25,US_EQ,Industrials,STABLE,-0.4097322691169774,-0.003446277377396112,0.045180190134206655,0.0
2024-11-25,US_EQ,Industrials,WATCH,0.40408031010862466,0.02251817812012119,0.09933135204154042,0.0
2024-11-25,US_EQ,Real Estate,STABLE,-0.8601168887613325,0.04628341747711062,0.17624655116961885,0.0
2024-11-25,US_EQ,Technology,FRAGILE,1.490178776232337,0.013429391898795107,0.46119920450483387,0.0
2024-11-25,US_EQ,Technology,STABLE,-0.11068658859116061,-0.020170200670038343,-0.002814599631263806,0.0
2024-11-25,US_EQ,Technology,WATCH,0.8152080986585244,0.01756873516530355,-0.016411945412168505,0.0
2024-11-25,US_EQ,Utilities,STABLE,-0.6407065253774988,0.012990281125250469,0.16899445060381868,0.0
2024-11-26,US_EQ,Basic Materials,STABLE,-0.6015514237494323,-0.0026889228487210204,0.2228691833550816,0.0
2024-11-26,US_EQ,Communication Services,STABLE,0.10937148879483495,-0.006961187955935033,0.11620997734017337,0.0
2024-11-26,US_EQ,Communication Services,WATCH,0.6803535414200412,0.302341653393997,-0.0584856437968867,0.0
2024-11-26,US_EQ,Consumer Cyclical,FRAGILE,3.4569914403961746,-0.10294228239486714,-0.2901655417304112,0.0
2024-11-26,US_EQ,Consumer Cyclical,STABLE,-0.005379860763756281,-0.0076295339246789246,-0.012215964340775858,0.0
2024-11-26,US_EQ,Consumer Cyclical,WATCH,1.120729974870737,-0.03161159556620996,-0.05345114645883675,0.0
2024-11-26,US_EQ,Consumer Defensive,STABLE,-0.3918053198984327,0.006378413933963545,0.12675736298242063,0.0
2024-11-26,US_EQ,Energy,STABLE,-0.6300679188911456,-0.013623383862803928,0.1612321518365052,0.0
2024-11-26,US_EQ,Energy,WATCH,0.3076878409398677,-0.031177337166049757,0.04516476596102842,0.0
2024-11-26,US_EQ,Financial Services,STABLE,-0.745168304580438,0.015611687796676321,0.17448345678289345,0.0
2024-11-26,US_EQ,Financial Services,WATCH,-0.4792387744565736,0.039421185709345274,0.0,0.0
2024-11-26,US_EQ,Healthcare,FRAGILE,2.3871556741003213,-0.36519735982871415,0.0,0.0
2024-11-26,US_EQ,Healthcare,STABLE,-0.45224985536007367,-0.006126340646715356,0.0832571310481518,0.0
2024-11-26,US_EQ,Healthcare,WATCH,0.2020970526525564,0.09520414529388654,0.36857942311983205,0.0
2024-11-26,US_EQ,Industrials,STABLE,-0.4064844883769819,0.005669912405655786,0.04518019013420671,0.0
2024-11-26,US_EQ,Industrials,WATCH,0.4168756138665794,0.017743700095197934,0.17210395493947722,0.0
2024-11-26,US_EQ,Real Estate,STABLE,-0.848955792679141,0.012990281125250469,0.17508323692344263,0.0
2024-11-26,US_EQ,Technology,FRAGILE,1.5033061810904205,0.026402535200952704,0.4458647986984088,0.0
2024-11-26,US_EQ,Technology,STABLE,-0.11659601932579249,-0.020170200670038343,-0.002814599631263806,0.0
2024-11-26,US_EQ,Technology,WATCH,0.8304018759093713,0.07605107230210328,0.29028642750230815,0.0
2024-11-26,US_EQ,Utilities,STABLE,-0.632883658095193,0.012990281125250469,0.15383850271937793,0.0
2024-11-27,US_EQ,Basic Materials,STABLE,-0.6337750888604026,-0.029290414403144505,0.21251617343435658,0.0
2024-11-27,US_EQ,Communication Services,STABLE,0.10656705580512213,-0.023294851950312473,-0.057099396389742055,0.0
2024-11-27,US_EQ,Communication Services,WATCH,0.8312465050194865,0.08649274431271425,-0.18291366910208084,0.0
2024-11-27,US_EQ,Consumer Cyclical,FRAGILE,3.4715114996608833,3.3327099432156615e-05,-0.265577595563665,0.0
2024-11-27,US_EQ,Consumer Cyclical,STABLE,-0.013615124246790478,-0.008097332967110791,-0.0907395671763757,0.0
2024-11-27,US_EQ,Consumer Cyclical,WATCH,1.1152741029520659,-0.041528527545440674,-0.06565479041631916,0.0
2024-11-27,US_EQ,Consumer Defensive,STABLE,-0.3890488666642808,0.010163950804751354,0.08835340023876842,0.0
2024-11-27,US_EQ,Consumer Defensive,WATCH,0.017365936883323,0.050246339562359105,0.0,0.0
2024-11-27,US_EQ,Energy,STABLE,-0.6309038921291825,0.0018174937208852437,0.19595190317799893,0.0
2024-11-27,US_EQ,Energy,WATCH,0.28519106810293215,-0.03758794395787815,-0.0024610171022518834,0.0
2024-11-27,US_EQ,Financial Services,STABLE,-0.7277185470903031,0.01917954469561456,0.17064304682382903,0.0
2024-11-27,US_EQ,Financial Services,WATCH,-0.5118809747742263,0.028816945764850055,0.0,0.0
2024-11-27,US_EQ,Healthcare,FRAGILE,2.1075662070200964,-0.351735250336497,0.0,0.0
2024-11-27,US_EQ,Healthcare,STABLE,-0.4425131278371615,0.00937262058815247,0.050830443448108664,0.0
2024-11-27,US_EQ,Healthcare,WATCH,0.2525771089745725,0.10071073438219325,0.39508037123940604,0.0
2024-11-27,US_EQ,Industrials,STABLE,-0.3937603829604854,0.008217213760148612,0.02542662178237015,0.0
2024-11-27,US_EQ,Industrials,WATCH,0.45026231697728836,0.016900532463372364,0.10097620463228563,0.0
2024-11-27,US_EQ,Real Estate,STABLE,-0.8293390619700944,0.01917954469561456,0.17409317845392303,0.0
2024-11-27,US_EQ,Technology,FRAGILE,1.5274747131280737,0.070469477252592,0.042435566274077186,0.0
2024-11-27,US_EQ,Technology,STABLE,-0.11061407418576887,-0.005153682628904158,-0.033753037297220415,0.0
2024-11-27,US_EQ,Technology,WATCH,0.879412433529359,0.12315638459095746,0.33827608674000864,0.0
2024-11-27,US_EQ,Utilities,STABLE,-0.6134107575112548,0.01917954469561456,0.16430569203289214,0.0
2024-11-29,US_EQ,Basic Materials,STABLE,-0.6803333545814524,-0.02740281230677133,0.23774998889175125,0.0
2024-11-29,US_EQ,Communication Services,STABLE,0.09726938545338068,-0.022452921785238333,-0.10266388059542225,0.0
2024-11-29,US_EQ,Communication Services,WATCH,1.043619335744293,0.14027218523977525,-0.4994632245186532,0.0
2024-11-29,US_EQ,Consumer Cyclical,FRAGILE,3.433457381596579,-0.16836417070355347,-0.179377636692029,0.0
2024-11-29,US_EQ,Consumer Cyclical,STABLE,-0.012223120958529872,0.0017663339414580592,-0.08058317293191751,0.0
2024-11-29,US_EQ,Consumer Cyclical,WATCH,1.1190897318085486,-0.02614639174665001,-0.0639142038158449,0.0
2024-11-29,US_EQ,Consumer Defensive,STABLE,-0.38512407683928424,0.009950483660246034,0.050985435216903796,0.0
2024-11-29,US_EQ,Consumer Defensive,WATCH,-0.12962010936925236,-0.01147924524928895,0.0,0.0
2024-11-29,US_EQ,Energy,FRAGILE,1.0111627824059706,-0.04317476407099008,0.0,0.0
2024-11-29,US_EQ,Energy,STABLE,-0.5836717137462311,0.058358304830504526,0.18419547092955868,0.0
2024-11-29,US_EQ,Energy,WATCH,0.24318662213248668,-0.050286542859216576,0.05475561795313791,0.0
2024-11-29,US_EQ,Financial Services,STABLE,-0.7120545859283416,0.01917954469561456,0.1679445003557547,0.0
2024-11-29,US_EQ,Financial Services,WATCH,-0.5254706345639085,0.05259566641337887,0.0,0.0
2024-11-29,US_EQ,Healthcare,FRAGILE,1.9265061040764848,-0.3498236770962284,0.0,0.0
2024-11-29,US_EQ,Healthcare,STABLE,-0.42328458998707136,0.011556041155550312,0.03741135274965135,0.0
2024-11-29,US_EQ,Healthcare,WATCH,0.2858908159713184,0.1510747198408941,0.6010994933364536,0.0
2024-11-29,US_EQ,Industrials,STABLE,-0.38754518802881754,0.008217213760148612,0.017556379653500487,0.0
2024-11-29,US_EQ,Industrials,WATCH,0.5027367233518261,0.04054235799116879,0.09802023545868321,0.0
2024-11-29,US_EQ,Real Estate,STABLE,-0.8251890348977557,0.015441979028524733,0.1633503477303595,0.0
2024-11-29,US_EQ,Technology,FRAGILE,1.5558909639591807,0.07409239654417044,-0.0389597244425659,0.0
2024-11-29,US_EQ,Technology,STABLE,-0.10372297260425074,-0.005153682628904158,-0.04074882992001942,0.0
2024-11-29,US_EQ,Technology,WATCH,0.9458581841624577,0.13295355820604426,0.250105033245441,0.0
2024-11-29,US_EQ,Utilities,STABLE,-0.6121016809082682,0.01032274367933883,0.16430569203289214,0.0
2024-12-02,US_EQ,Basic Materials,STABLE,-0.6875741235378391,5.984322973417999e-05,0.16463494601536632,0.0
2024-12-02,US_EQ,Communication Services,STABLE,0.1033933819645785,-0.0055166408867557415,-0.14069751295799007,0.0
2024-12-02,US_EQ,Communication Services,WATCH,1.3046282149684634,0.14956656506391486,-0.5307686378846942,0.0
2024-12-02,US_EQ,Consumer Cyclical,FRAGILE,3.157386492256707,-0.321751638990206,0.0,0.0
2024-12-02,US_EQ,Consumer Cyclical,STABLE,-0.036131561763177555,-0.02326062314331366,-0.11675259349527811,0.0
2024-12-02,US_EQ,Consumer Cyclical,WATCH,1.1173545602541368,0.044555372435526985,-0.10286394881800498,0.0
2024-12-02,US_EQ,Consumer Defensive,STABLE,-0.3838322450796272,0.09253911710673912,0.056869992516548284,0.0
2024-12-02,US_EQ,Energy,FRAGILE,1.0327072378715805,0.07431996133200292,0.0,0.0
2024-12-02,US_EQ,Energy,STABLE,-0.5953327393897818,0.001085601994397778,0.15419743710657496,0.0
